
# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:10:26        0       863    182.10      0.00 2109508  102980   5.06      0.00      0.00      0.00       0  process9
23:10:26        0       916    276.90      0.00  749320   90260   4.44      0.00      0.80      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:10:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:10:36        0       693    146.20      0.00  827680   73972   3.64      0.00      1.60      0.00       0  process2
23:10:36        0       720      7.80      0.00 2278848  367200  18.06      0.00    114.80      0.00       0  process3
23:10:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:10:36        0       790     82.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:10:36        0       808     96.10      0.00  662096   26096   1.28      0.00      1.60      0.00       0  process6
23:10:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:10:36        0       848    109.60      0.00  611324   80036   3.94      0.00      0.00      0.00       0  process8
23:10:36        0       863    173.60      0.00 2109508  102980   5.06      0.00      0.00      0.00       0  process9
23:10:36        0       916    272.20      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:10:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:10:46        0       693    175.70      0.00  827680   74116   3.65      0.00      1.20      0.00       0  process2
23:10:46        0       720     29.80      0.00 2278848  367060  18.05      0.00    114.00      0.00       0  process3
23:10:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:10:46        0       790     83.00      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:10:46        0       808     95.80      0.00  662096   26092   1.28      0.00      1.20      0.00       0  process6
23:10:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:10:46        0       848     85.80      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:10:46        0       863    158.20      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:10:46        0       916    270.00      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:10:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:10:56        0       693    150.10      0.00  827680   73960   3.64      0.00      2.40      0.00       0  process2
23:10:56        0       720      3.60      0.00 2278848  367324  18.06      0.00    112.40      0.00       0  process3
23:10:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:10:56        0       790    110.30      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:10:56        0       808     95.80      0.00  662096   26092   1.28      0.00      1.60      0.00       0  process6
23:10:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:10:56        0       848    117.30      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:10:56        0       863    181.00      0.00 2109508  102972   5.06      0.00      0.00      0.00       0  process9
23:10:56        0       916    273.10      0.00  749320   90348   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:11:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:11:06        0       693    164.80      0.00  827680   74016   3.64      0.00      1.60      0.00       0  process2
23:11:06        0       720      0.10      0.00 2278848  366316  18.02      0.00    114.80      0.00       0  process3
23:11:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:11:06        0       790     79.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:11:06        0       808     47.90      0.00  662096   26092   1.28      0.00      2.40      0.00       0  process6
23:11:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:11:06        0       848    100.10      0.00  611324   80036   3.94      0.00      0.00      0.00       0  process8
23:11:06        0       863    163.90      0.00 2109508  102980   5.06      0.00      0.00      0.00       0  process9
23:11:06        0       916    475.60      0.00  749320   90260   4.44      0.10   5972.00      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:11:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:11:16        0       693    130.90      0.00  827680   73444   3.61      0.00      2.00      0.00       0  process2
23:11:16        0       720     25.10      0.00 2278848  367104  18.05      0.00    115.20      0.00       0  process3
23:11:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:11:16        0       790     84.00      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:11:16        0       808     95.80      0.00  662096   26092   1.28      0.00      1.20      0.00       0  process6
23:11:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:11:16        0       848     98.50      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:11:16        0       863    191.90      0.00 2109508  102524   5.04      0.40      0.40      0.00       0  process9
23:11:16        0       916    275.10      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:11:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:11:26        0       693    131.90      0.00  828112   74068   3.64      0.00      1.20      0.00       0  process2
23:11:26        0       720      0.00      0.00 2278848  367104  18.05      0.00    114.40      0.00       0  process3
23:11:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:11:26        0       790    114.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:11:26        0       808    101.60      0.00  662096   26096   1.28      0.00     10.80      0.00       0  process6
23:11:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:11:26        0       848    105.60      0.00  611324   79840   3.93      0.00      0.00      0.00       0  process8
23:11:26        0       863    213.40      0.00 2109508  102780   5.05      0.00      0.00      0.00       0  process9
23:11:26        0       916    270.10      0.00  749320   90260   4.44      0.00      0.80      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:11:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:11:36        0       693    124.70      0.00  827680   74048   3.64      0.00      2.00      0.00       0  process2
23:11:36        0       720     45.20      0.00 2278848  367212  18.06      0.00    114.40      0.00       0  process3
23:11:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:11:36        0       790     86.20      0.00 1250960   34708   1.71      0.00      0.80      0.00       0  process5
23:11:36        0       808     96.70      0.00  662096   26096   1.28      0.00      1.60      0.00       0  process6
23:11:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:11:36        0       848    130.10      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:11:36        0       863    159.10      0.00 2109508  102776   5.05      0.00      0.00      0.00       0  process9
23:11:36        0       916    278.10      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:11:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:11:46        0       693    163.90      0.00  827680   73652   3.62      0.00      2.40      0.00       0  process2
23:11:46        0       720      0.00      0.00 2278848  367212  18.06      0.00    115.20      0.00       0  process3
23:11:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:11:46        0       790     80.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:11:46        0       808     96.60      0.00  662096   26092   1.28      0.00      1.20      0.00       0  process6
23:11:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:11:46        0       848     89.70      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:11:46        0       863    169.10      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:11:46        0       916    271.20      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:11:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:11:56        0       693    176.10      0.00  827680   74216   3.65      0.00      1.20      0.00       0  process2
23:11:56        0       720      0.00      0.00 2278848  367212  18.06      0.00    112.40      0.00       0  process3
23:11:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:11:56        0       790     85.10      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:11:56        0       808     96.60      0.00  662096   26092   1.28      0.00      1.20      0.00       0  process6
23:11:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:11:56        0       848    110.50      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:11:56        0       863    170.70      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:11:56        0       916    268.40      0.00  749320   90376   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:12:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:12:06        0       693    175.80      0.00  827680   73576   3.62      0.00      2.40      0.00       0  process2
23:12:06        0       720      0.00      0.00 2278848  367212  18.06      0.00    114.40      0.00       0  process3
23:12:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:12:06        0       790     80.40      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:12:06        0       808     96.60      0.00  662096   26092   1.28      0.00      1.60      0.00       0  process6
23:12:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:12:06        0       848    131.30      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:12:06        0       863    172.40      0.00 2109508  102796   5.06      0.00      0.00      0.00       0  process9
23:12:06        0       916    194.60      0.00  749320   92484   4.55      0.00   2122.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:12:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:12:16        0       693    173.60      0.00  827680   73420   3.61      0.00      2.00      0.00       0  process2
23:12:16        0       720      9.20      0.00 2278848  367100  18.05      0.00    114.40      0.00       0  process3
23:12:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:12:16        0       790     81.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:12:16        0       808     48.30      0.00  662096   26092   1.28      0.00      2.80      0.00       0  process6
23:12:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:12:16        0       848     85.60      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:12:16        0       863    152.20      0.00 2109508  102552   5.04      0.00      0.00      0.00       0  process9
23:12:16        0       916     89.60      0.00  749320   92508   4.55      0.00   2151.60      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:12:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:12:26        0       693    139.60      0.00  827680   73700   3.62      0.00      1.60      0.00       0  process2
23:12:26        0       720     10.00      0.00 2278848  367172  18.06      0.00    115.20      0.00       0  process3
23:12:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:12:26        0       790     81.10      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:12:26        0       808    102.50      0.00  662096   26096   1.28      0.00     10.40      0.00       0  process6
23:12:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:12:26        0       848     73.30      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:12:26        0       863    206.80      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:12:26        0       916    396.80      0.00  749320   92536   4.55      0.00   1294.00      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:12:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:12:36        0       693    164.60      0.00  827680   73760   3.63      0.00      2.40      0.00       0  process2
23:12:36        0       720     22.60      0.00 2278848  367056  18.05      0.00    114.00      0.00       0  process3
23:12:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:12:36        0       790     80.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:12:36        0       808     96.90      0.00  662096   26092   1.28      0.00      1.60      0.00       0  process6
23:12:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:12:36        0       848    122.40      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:12:36        0       863    194.50      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:12:36        0       916    514.40      0.00  749320   90260   4.44      0.00    410.00      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:12:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:12:46        0       693    140.50      0.00  827680   73744   3.63      0.00      1.60      0.00       0  process2
23:12:46        0       720      0.00      0.00 2278848  367056  18.05      0.00    115.20      0.00       0  process3
23:12:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:12:46        0       790     87.40      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:12:46        0       808     96.80      0.00  662096   26092   1.28      0.00      1.20      0.00       0  process6
23:12:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:12:46        0       848     95.20      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:12:46        0       863    166.20      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:12:46        0       916    276.10      0.00  749320   90260   4.44      0.00      0.80      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:12:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:12:56        0       693    156.60      0.00  827680   73984   3.64      0.00      1.20      0.00       0  process2
23:12:56        0       720     45.20      0.00 2278848  366828  18.04      0.00    111.60      0.00       0  process3
23:12:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:12:56        0       790     79.20      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:12:56        0       808     96.80      0.00  662096   26092   1.28      0.00      1.60      0.00       0  process6
23:12:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:12:56        0       848     96.70      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:12:56        0       863    169.10      0.00 2109508  102980   5.06      0.00      0.00      0.00       0  process9
23:12:56        0       916    269.40      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:13:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:13:06        0       693    149.80      0.00  827680   74288   3.65      0.00      2.40      0.00       0  process2
23:13:06        0       720      0.20      0.00 2278848  366828  18.04      0.00    115.20      0.00       0  process3
23:13:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:13:06        0       790     82.00      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:13:06        0       808     96.80      0.00  662096   26088   1.28      0.00      1.60      0.00       0  process6
23:13:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:13:06        0       848    115.90      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:13:06        0       863    187.50      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:13:06        0       916    456.60      0.00  749320   90260   4.44      0.00   5150.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:13:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:13:16        0       693    167.10      0.00  828112   74200   3.65      0.00      1.60      0.00       0  process2
23:13:16        0       720      0.00      0.00 2278848  366828  18.04      0.00    114.80      0.00       0  process3
23:13:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:13:16        0       790     81.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:13:16        0       808     95.00      0.00  662096   27932   1.37      0.00      1.20      0.00       0  process6
23:13:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:13:16        0       848    119.80      0.00  611324   80024   3.94      0.00      0.00      0.00       0  process8
23:13:16        0       863    172.90      0.00 2109508  102968   5.06      0.00      0.00      0.00       0  process9
23:13:16        0       916    277.00      0.00  749320   90260   4.44      0.00      0.80      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:13:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:13:26        0       693     90.70      0.00  827680   73548   3.62      0.00      1.20      0.00       0  process2
23:13:26        0       720      0.40      0.00 2278848  366828  18.04      0.00    114.40      0.00       0  process3
23:13:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:13:26        0       790     83.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:13:26        0       808     55.60      0.00  662096   26088   1.28      0.00     12.00      0.00       0  process6
23:13:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:13:26        0       848    114.50      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:13:26        0       863    225.10      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:13:26        0       916    273.90      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:13:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:13:36        0       693    133.60      0.00  827680   73696   3.62      0.00      1.60      0.00       0  process2
23:13:36        0       720      5.80      0.00 2278848  366960  18.05      0.00    114.80      0.00       0  process3
23:13:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:13:36        0       790     83.20      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:13:36        0       808     95.70      0.00  662096   26088   1.28      0.00      1.20      0.00       0  process6
23:13:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:13:36        0       848     83.10      0.00  611324   79840   3.93      0.00      0.00      0.00       0  process8
23:13:36        0       863    161.60      0.00 2109508  102736   5.05      0.00      0.00      0.00       0  process9
23:13:36        0       916    269.50      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:13:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:13:46        0       693    134.00      0.00  827680   73884   3.63      0.00      1.60      0.00       0  process2
23:13:46        0       720     11.20      0.00 2278848  367124  18.06      0.00    114.80      0.00       0  process3
23:13:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:13:46        0       790     78.60      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:13:46        0       808     95.40      0.00  662096   26088   1.28      0.00      2.00      0.00       0  process6
23:13:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:13:46        0       848    133.60      0.00  611324   79816   3.93      0.00      0.00      0.00       0  process8
23:13:46        0       863    175.80      0.00 2109508  102784   5.05      0.00      0.00      0.00       0  process9
23:13:46        0       916    271.60      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:13:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:13:56        0       693    142.80      0.00  827680   74100   3.64      0.00      2.00      0.00       0  process2
23:13:56        0       720      8.90      0.00 2278848  366292  18.01      0.00    111.60      0.00       0  process3
23:13:56        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:13:56        0       790     83.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:13:56        0       808     95.40      0.00  662096   26084   1.28      0.00      1.60      0.00       0  process6
23:13:56        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:13:56        0       848    103.00      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:13:56        0       863    172.70      0.00 2109508  102972   5.06      0.00      0.00      0.00       0  process9
23:13:56        0       916    274.50      0.00  749320   90372   4.44      0.00      0.80      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:14:06        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:14:06        0       693    156.90      0.00  827680   73636   3.62      0.00      2.80      0.00       0  process2
23:14:06        0       720     23.30      0.00 2278848  367080  18.05      0.00    115.20      0.00       0  process3
23:14:06        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:14:06        0       790     80.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:14:06        0       808     95.40      0.00  662096   26084   1.28      0.00      2.00      0.00       0  process6
23:14:06        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:14:06        0       848     96.10      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:14:06        0       863    168.50      0.00 2109508  102976   5.06      0.00      0.00      0.00       0  process9
23:14:06        0       916    224.90      0.00  749320   92500   4.55      0.00   3763.60      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:14:16        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:14:16        0       693    178.30      0.00  827680   73556   3.62      0.00      2.00      0.00       0  process2
23:14:16        0       720     25.00      0.00 2278848  366416  18.02      0.00    115.20      0.00       0  process3
23:14:16        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:14:16        0       790     83.40      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:14:16        0       808     95.40      0.00  662096   26084   1.28      0.00      1.20      0.00       0  process6
23:14:16        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:14:16        0       848    107.90      0.00  611324   80032   3.94      0.00      0.00      0.00       0  process8
23:14:16        0       863    164.90      0.00 2109508  102724   5.05      0.00      0.00      0.00       0  process9
23:14:16        0       916    516.60      0.00  749320   90260   4.44      3.85   2215.60      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:14:26        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:14:26        0       693    155.70      0.00  827680   73864   3.63      0.00      1.20      0.00       0  process2
23:14:26        0       720     22.40      0.00 2278848  367208  18.06      0.00    114.40      0.00       0  process3
23:14:26        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:14:26        0       790     84.30      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:14:26        0       808     53.40      0.00  662096   26080   1.28      0.00     11.20      0.00       0  process6
23:14:26        0       837      1.20      0.00  326748   20676   1.02      0.00      0.40      0.00       0  process7
23:14:26        0       848     98.60      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:14:26        0       863    197.70      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:14:26        0       916    272.50      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:14:36        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:14:36        0       693    157.80      0.00  827680   73964   3.64      0.00      1.60      0.00       0  process2
23:14:36        0       720      0.00      0.00 2278848  367208  18.06      0.00    114.80      0.00       0  process3
23:14:36        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:14:36        0       790     83.70      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:14:36        0       808     97.90      0.00  662096   26080   1.28      0.00      1.20      0.00       0  process6
23:14:36        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:14:36        0       848     90.30      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:14:36        0       863    197.60      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:14:36        0       916    277.00      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:14:46        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:14:46        0       693    156.60      0.00  827680   73504   3.61      0.00      2.40      0.00       0  process2
23:14:46        0       720      0.00      0.00 2278848  367208  18.06      0.00    114.80      0.00       0  process3
23:14:46        0       737      0.00      0.00 1099716   27264   1.34      0.00      0.00      0.00       0  process4
23:14:46        0       790     83.50      0.00 1250960   34708   1.71      0.00      0.40      0.00       0  process5
23:14:46        0       808     97.60      0.00  662096   26080   1.28      0.00      1.20      0.00       0  process6
23:14:46        0       837      0.00      0.00  326748   20676   1.02      0.00      0.00      0.00       0  process7
23:14:46        0       848    109.70      0.00  611324   79580   3.91      0.00      0.00      0.00       0  process8
23:14:46        0       863    184.20      0.00 2109508  102524   5.04      0.00      0.00      0.00       0  process9
23:14:46        0       916    271.10      0.00  749320   90260   4.44      0.00      0.40      0.00       0  process10

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
23:14:56        0       613      0.00      0.00  309536    9712   0.48      0.00      0.00      0.00       0  process1
23:14:56        0       693    119.50      0.00  827680   73856   3.63      0.00      2.00      0.00       0  process2
23:14:56        0       720      3.00      0.00 2278848  367224  18.06      0.00    111.60      0.00       0  process3
